0 3207.7
1 3215.2
2 3227.5
3 3235
4 3247.3
5 3254.8
6 3267.1
7 3274.6
8 3286.9
9 3294.4
10 3307.5
11 3316.2
12 3329.3
13 3338
14 3351.1
15 3359.8
16 3372.9
17 3381.6
18 3394.7
19 3403.4
20 3417.9
21 3428.6
22 3443.1
23 3453.8
24 3468.3
25 3479
26 3493.5
27 3504.2
