0 3173.9
1 3183.65
2 3190.95
3 3200.4
4 3207.7
5 3217.15
6 3224.45
7 3233.9
8 3241.2
9 3250.65
10 3257.95
11 3268.45
12 3276.85
13 3287.35
14 3295.75
15 3306.25
16 3314.65
17 3325.15
18 3333.55
19 3344.05
20 3352.45
21 3364.35
22 3375.05
23 3386.95
24 3397.65
25 3409.55
26 3420.25
27 3432.15
28 3442.85
29 3454.75
