0 3175.9
1 3187.65
2 3194.95
3 3208.4
4 3215.7
5 3229.15
6 3236.45
7 3249.9
8 3257.2
9 3270.65
10 3277.95
11 3292.45
12 3300.85
13 3315.35
14 3323.75
15 3338.25
16 3346.65
17 3361.15
18 3369.55
19 3384.05
20 3392.45
21 3408.35
22 3419.05
23 3434.95
24 3445.65
25 3461.55
26 3472.25
27 3488.15
28 3498.85
29 3514.75
